Date,Open,High,Low,Close,Volume,VIX_Close,VIX3M_Close,HYG_Close,TNX_Close,IRX_Close,DXY_Close,Gold_Close,SKEW_Close
2019-06-13,2886.24,2895.24,2881.99,2891.64,3100640000,15.82,16.86,60.6751,2.091,2.14,97.01,126.6,113.33
2019-06-14,2886.82,2894.45,2879.62,2886.98,2992810000,15.28,16.6,60.6329,2.093,2.125,97.57,126.56,113.33
2019-06-17,2889.75,2897.27,2887.3,2889.67,2828400000,15.35,16.61,60.5416,2.086,2.138,97.56,126.48,115.3
2019-06-18,2906.71,2930.79,2905.44,2917.75,3441540000,15.15,16.5,60.9632,2.06,2.168,97.64,127.12,116.21
2019-06-19,2920.55,2931.74,2911.43,2926.46,3300220000,14.33,16.1,61.2513,2.029,2.125,97.12,127.89,115.93
2019-06-20,2949.6,2958.06,2931.5,2954.18,3943060000,14.75,16.14,61.5604,2.001,2.078,96.63,131.11,119.23
2019-06-21,2952.71,2964.15,2946.87,2950.46,5003540000,15.4,16.67,61.3637,2.068,2.055,96.22,131.98,118.46
2019-06-24,2951.42,2954.92,2944.05,2945.35,3136960000,15.26,16.47,61.3566,2.021,2.058,95.98,133.94,117.09
2019-06-25,2945.78,2946.52,2916.01,2917.38,3579430000,16.28,17.12,61.0967,1.994,2.083,96.16,134.2,116.83
2019-06-26,2926.07,2932.59,2912.99,2913.78,3511350000,16.21,17.05,61.0686,2.049,2.093,96.21,132.97,117.16
2019-06-27,2919.66,2929.3,2918.57,2924.92,3162500000,15.82,16.76,61.2372,2.005,2.085,96.19,132.84,117.5
2019-06-28,2932.94,2943.98,2929.05,2941.76,5422650000,15.08,16.06,61.2583,2.0,2.035,96.13,133.2,117.5
2019-07-01,2971.41,2977.93,2952.22,2964.33,3524860000,14.06,15.43,61.2766,2.034,2.065,96.84,130.62,118.12
2019-07-02,2964.66,2973.21,2955.92,2973.01,3224490000,12.93,14.72,61.4108,1.976,2.148,96.73,133.41,122.14
2019-07-03,2978.08,2995.84,2977.96,2995.82,1963570000,12.57,14.53,61.6436,1.953,2.15,96.77,133.63,120.82
2019-07-05,2984.25,2994.03,2967.97,2990.41,2434680000,13.28,14.98,61.3966,2.048,2.163,97.25,132.14,126.66
2019-07-08,2979.77,2980.76,2970.09,2975.95,2922360000,13.96,15.48,61.2766,2.034,2.178,97.38,131.29,121.42
2019-07-09,2965.52,2981.9,2963.44,2979.63,3033330000,14.09,15.57,61.2061,2.054,2.195,97.49,131.75,120.44
2019-07-10,2989.3,3002.98,2984.62,2993.07,3157800000,13.03,15.19,61.3754,2.061,2.13,97.1,133.83,120.66
2019-07-11,2999.62,3002.33,2988.8,2999.91,3155710000,12.93,14.98,61.2555,2.12,2.098,97.05,132.7,122.45
2019-07-12,3003.36,3013.92,3001.87,3013.77,2984140000,12.39,14.8,61.3543,2.106,2.09,96.81,133.53,123.65
2019-07-15,3017.8,3017.8,3008.77,3014.3,2876100000,12.68,15.04,61.3966,2.092,2.085,96.93,133.53,126.22
2019-07-16,3012.13,3015.02,3001.15,3004.04,3297030000,12.86,15.22,61.2696,2.122,2.103,97.4,132.4,125.15
2019-07-17,3005.1,3005.26,2984.25,2984.42,3185650000,13.97,15.82,61.1919,2.061,2.073,97.22,134.58,123.98
2019-07-18,2978.87,2998.28,2973.09,2995.11,3369820000,13.53,15.54,61.2201,2.038,2.013,96.79,136.48,123.98
2019-07-19,3004.26,3006.02,2975.86,2976.61,3285890000,14.45,15.93,61.1143,2.048,2.013,97.15,134.47,125.5
2019-07-22,2981.93,2990.71,2976.65,2985.03,3016200000,13.53,15.47,61.319,2.043,2.025,97.26,134.45,125.36
2019-07-23,2994.74,3005.9,2988.56,3005.47,3333810000,12.61,14.93,61.4248,2.074,2.033,97.71,133.69,124.65
2019-07-24,2998.77,3019.59,2996.82,3019.56,3433220000,12.07,14.56,61.4742,2.05,2.04,97.73,134.37,124.65
2019-07-25,3016.26,3016.31,2997.24,3003.67,3657050000,12.74,15.05,61.3896,2.074,2.06,97.82,133.42,121.88
2019-07-26,3013.25,3027.98,3012.59,3025.86,3260170000,12.16,14.69,61.5237,2.081,2.063,98.01,133.64,121.88
2019-07-29,3024.47,3025.61,3014.3,3020.97,3224490000,12.83,15.0,61.4319,2.055,2.05,98.04,134.53,123.27
2019-07-30,3007.66,3017.19,3000.94,3013.18,3632770000,13.94,15.7,61.4601,2.061,2.04,98.05,134.98,121.94
2019-07-31,3016.22,3017.4,2958.08,2980.38,4626330000,16.12,16.91,61.3543,2.021,2.03,98.52,133.21,121.94
2019-08-01,2980.32,3013.59,2945.23,2953.56,4793810000,17.87,17.99,61.3238,1.894,2.03,98.39,136.41,121.71
2019-08-02,2943.9,2945.5,2914.11,2932.05,3882810000,17.61,17.89,61.2316,1.855,2.0,98.1,135.89,117.07
2019-08-05,2898.07,2898.07,2822.12,2844.74,4542850000,24.59,21.9,60.5938,1.735,1.953,97.5,137.79,117.25
2019-08-06,2861.18,2884.4,2847.42,2881.77,4156640000,20.17,19.69,60.9836,1.739,1.995,97.63,138.91,113.3
2019-08-07,2858.65,2892.17,2825.71,2883.98,4512720000,19.49,19.5,60.9765,1.684,1.968,97.54,141.02,114.2
2019-08-08,2896.21,2938.72,2894.47,2938.09,4118530000,16.91,17.86,61.2175,1.716,1.97,97.62,141.73,113.96
2019-08-09,2930.51,2935.75,2900.15,2918.65,3356850000,17.97,18.56,61.1324,1.734,1.95,97.49,141.26,117.71
2019-08-12,2907.07,2907.58,2873.14,2882.7,3328570000,21.09,20.5,60.9198,1.639,1.928,97.38,142.63,116.34
2019-08-13,2880.72,2943.31,2877.05,2926.32,3857190000,17.52,18.53,61.1891,1.68,1.955,97.81,141.78,115.15
2019-08-14,2894.15,2894.15,2839.64,2840.6,4325150000,22.1,21.3,60.6434,1.581,1.908,97.99,142.75,117.58
2019-08-15,2846.2,2856.67,2825.51,2847.6,4041720000,21.18,21.07,60.8206,1.529,1.843,98.14,143.7,113.48
2019-08-16,2864.74,2893.63,2864.74,2888.68,3524080000,18.47,19.7,61.0261,1.539,1.823,98.14,142.78,112.52
2019-08-19,2913.48,2931.0,2913.48,2923.65,3221050000,16.88,18.36,61.2033,1.598,1.853,98.35,141.11,115.84
2019-08-20,2919.01,2923.63,2899.6,2900.51,3067710000,17.5,18.87,61.2529,1.561,1.9,98.19,142.21,116.48
2019-08-21,2922.04,2928.73,2917.91,2924.43,3016540000,15.8,17.72,61.5152,1.577,1.928,98.3,141.76,114.78
2019-08-22,2930.94,2939.08,2904.51,2922.95,2893660000,16.68,18.23,61.6286,1.61,1.938,98.17,141.4,114.48
2019-08-23,2911.07,2927.01,2834.97,2847.11,3942520000,19.87,20.36,61.3451,1.528,1.91,97.64,144.17,114.46
2019-08-26,2866.7,2879.27,2856.0,2878.38,2859790000,19.32,19.82,61.6498,1.545,1.933,98.08,144.19,112.62
2019-08-27,2893.14,2898.79,2860.59,2869.16,3537490000,20.31,20.64,61.6215,1.49,1.943,98.0,145.57,113.07
2019-08-28,2861.28,2890.03,2853.05,2887.94,3102480000,19.35,20.05,61.7703,1.466,1.94,98.21,145.16,113.65
2019-08-29,2910.37,2930.5,2905.67,2924.58,3177150000,17.88,19.03,61.8341,1.516,1.94,98.51,144.12,113.65
2019-08-30,2937.09,2940.43,2913.32,2926.46,3009910000,18.98,19.54,61.7774,1.506,1.933,98.92,143.75,115.02
2019-09-03,2909.01,2914.39,2891.85,2906.27,3427830000,19.66,20.12,61.6002,1.466,1.91,98.95,145.75,114.68
2019-09-04,2924.67,2938.84,2921.86,2937.78,3167900000,17.33,18.81,61.7283,1.459,1.905,98.45,146.66,115.99
2019-09-05,2960.6,2985.86,2960.6,2976.0,3902600000,16.27,18.08,61.9704,1.565,1.92,98.41,143.14,115.99
2019-09-06,2980.33,2985.03,2972.51,2978.71,3209340000,15.0,17.46,62.0272,1.55,1.91,98.39,141.92,118.87
2019-09-09,2988.43,2989.43,2969.39,2978.43,4031120000,15.27,17.55,62.0913,1.622,1.908,98.28,141.39,118.79
2019-09-10,2971.01,2979.39,2957.01,2979.39,4393040000,15.2,17.41,62.1269,1.702,1.913,98.33,140.18,119.01
2019-09-11,2981.41,3000.93,2975.31,3000.93,3934370000,14.61,17.1,62.1198,1.733,1.913,98.65,141.03,119.95
2019-09-12,3009.08,3020.74,3000.92,3009.57,3796990000,14.22,16.81,62.1554,1.791,1.895,98.31,141.32,119.95
2019-09-13,3012.21,3017.33,3002.9,3007.39,3557010000,13.74,16.67,62.0415,1.903,1.9,98.26,140.15,118.4
2019-09-16,2996.41,3002.19,2990.67,2997.96,4285860000,14.67,17.2,62.2621,1.841,1.945,98.65,141.32,119.16
2019-09-17,2995.67,3006.21,2993.73,3005.7,3673250000,14.44,17.23,62.2977,1.812,1.938,98.26,141.6,117.94
2019-09-18,3001.5,3007.83,2978.57,3006.73,3458800000,13.95,16.86,62.2621,1.786,1.88,98.6,140.71,117.94
2019-09-19,3010.36,3021.99,3003.16,3006.79,3265660000,14.05,16.79,62.191,1.774,1.883,98.27,141.28,118.77
2019-09-20,3008.42,3016.37,2984.68,2992.07,6103440000,15.32,17.71,62.2693,1.755,1.85,98.51,142.95,118.77
2019-09-23,2983.5,2999.15,2982.23,2991.78,3187250000,14.91,17.87,62.2408,1.708,1.845,98.6,143.75,117.5
2019-09-24,3002.43,3007.98,2957.73,2966.6,3872800000,17.05,18.55,62.1554,1.635,1.88,98.34,144.51,118.01
2019-09-25,2968.35,2989.82,2952.86,2984.87,3331200000,15.96,18.0,62.0913,1.732,1.845,99.04,141.83,117.98
2019-09-26,2985.73,2987.28,2963.71,2977.62,3084910000,16.07,18.12,62.0486,1.685,1.77,99.21,141.79,117.51
2019-09-27,2985.47,2987.31,2945.53,2961.79,3246480000,17.22,18.75,61.9774,1.675,1.73,99.11,141.06,116.61
2019-09-30,2967.07,2983.85,2967.07,2976.74,3249130000,16.24,17.96,62.0486,1.675,1.77,99.38,138.87,116.61
2019-10-01,2983.69,2992.53,2938.7,2940.25,3560750000,18.56,19.35,61.9057,1.644,1.753,99.13,139.63,117.67
2019-10-02,2924.78,2924.78,2874.93,2887.61,3914180000,20.56,20.74,61.5412,1.596,1.735,99.04,141.26,114.01
2019-10-03,2885.38,2911.13,2855.94,2910.63,3515130000,19.12,19.78,61.5769,1.536,1.665,98.86,141.9,111.47
2019-10-04,2918.56,2953.74,2918.56,2952.01,3005600000,17.04,18.59,61.7699,1.515,1.655,98.81,141.9,114.54
2019-10-07,2944.23,2959.75,2935.68,2938.79,2959050000,17.86,18.91,61.7198,1.553,1.673,98.99,140.69,114.54
2019-10-08,2920.4,2925.47,2892.66,2893.06,3370700000,20.28,20.39,61.4911,1.537,1.655,99.14,141.92,118.76
2019-10-09,2911.1,2929.32,2907.41,2919.4,2735350000,18.64,19.51,61.677,1.589,1.628,99.12,142.05,118.42
2019-10-10,2918.55,2948.46,2917.12,2938.13,3234400000,17.57,18.79,61.7556,1.658,1.633,98.71,140.81,119.95
2019-10-11,2963.07,2993.28,2963.07,2970.27,3581320000,15.58,17.55,62.0129,1.752,1.623,98.3,140.03,120.85
2019-10-14,2965.81,2972.84,2962.94,2966.15,2559270000,14.57,17.12,62.0557,1.733,1.618,98.45,140.59,122.4
2019-10-15,2973.61,3003.28,2973.61,2995.68,3345090000,13.54,16.48,62.1915,1.771,1.618,98.29,139.61,124.85
2019-10-16,2989.68,2997.54,2985.2,2989.69,3230320000,13.68,16.48,62.1415,1.748,1.615,98.01,140.41,127.17
2019-10-17,3000.77,3008.29,2991.79,2997.95,3103470000,13.79,16.44,62.2273,1.757,1.625,97.61,140.61,128.01
2019-10-18,2996.84,3000.0,2976.31,2986.2,3268970000,14.25,16.65,62.2416,1.747,1.625,97.28,140.46,128.01
2019-10-21,2996.48,3007.33,2995.35,3006.72,3271960000,14.0,16.28,62.263,1.792,1.625,97.33,139.79,128.44
2019-10-22,3010.73,3014.57,2995.04,2995.99,3527540000,14.46,16.55,62.2773,1.768,1.615,97.53,140.2,125.79
2019-10-23,2994.01,3004.78,2991.21,3004.52,3413600000,14.01,16.29,62.3345,1.759,1.615,97.47,140.53,125.79
2019-10-24,3014.78,3016.07,3000.42,3010.29,3696510000,13.71,16.25,62.406,1.766,1.623,97.63,141.53,125.22
2019-10-25,3003.32,3027.39,3001.94,3022.55,3379060000,12.65,15.71,62.456,1.801,1.625,97.83,141.86,125.7
2019-10-28,3032.12,3044.08,3032.12,3039.42,3524970000,13.11,15.99,62.4488,1.853,1.605,97.76,140.64,125.7
2019-10-29,3035.39,3047.87,3034.81,3036.89,3594430000,13.2,16.09,62.3345,1.835,1.595,97.69,140.25,125.26
2019-10-30,3039.74,3050.1,3025.96,3046.77,3779660000,12.33,15.69,62.2559,1.798,1.595,97.65,141.02,127.29
2019-10-31,3046.9,3046.9,3023.19,3037.56,4149310000,13.22,16.05,62.0414,1.691,1.498,97.35,142.43,129.64
2019-11-01,3050.72,3066.95,3050.72,3066.91,3956290000,12.3,15.42,62.3077,1.728,1.485,97.24,142.56,130.71
2019-11-04,3078.96,3085.2,3074.87,3078.27,4178040000,12.83,15.62,62.4369,1.786,1.503,97.51,142.15,129.74
2019-11-05,3080.8,3083.95,3072.15,3074.62,4490590000,13.1,15.91,62.3723,1.866,1.518,97.98,139.85,129.74
2019-11-06,3075.1,3078.34,3065.89,3076.78,4465510000,12.62,15.83,62.3005,1.814,1.515,97.95,140.45,126.78
2019-11-07,3087.02,3097.77,3080.23,3085.18,4151990000,12.73,15.8,62.2718,1.926,1.518,98.14,138.27,124.68
2019-11-08,3081.25,3093.09,3073.58,3093.08,3508160000,12.07,15.53,62.3293,1.933,1.51,98.35,137.39,124.68
2019-11-11,3080.33,3088.33,3075.82,3087.01,3041120000,12.69,15.6,62.2934,1.943,1.513,98.2,137.06,123.3
2019-11-12,3089.28,3102.61,3084.73,3091.84,3495560000,12.68,15.49,62.3077,1.909,1.533,98.31,137.43,123.85
2019-11-13,3084.18,3098.06,3078.8,3094.04,3513720000,13.0,15.62,62.2431,1.87,1.535,98.37,137.98,123.18
2019-11-14,3090.75,3098.2,3083.26,3096.63,3282090000,13.05,15.6,62.2073,1.815,1.528,98.16,138.56,124.61
2019-11-15,3107.92,3120.46,3104.6,3120.46,3359800000,12.05,14.99,62.3939,1.834,1.528,98.0,138.21,126.28
2019-11-18,3117.91,3124.17,3112.06,3122.03,3440140000,12.46,15.17,62.3149,1.808,1.523,97.79,138.62,126.59
2019-11-19,3127.45,3127.64,3113.47,3120.18,3613670000,12.86,15.5,62.0925,1.786,1.525,97.86,138.69,127.46
2019-11-20,3114.66,3118.97,3091.41,3108.46,4041010000,12.78,15.64,61.9632,1.738,1.52,97.93,138.76,127.46
2019-11-21,3108.49,3110.11,3094.55,3103.54,3744010000,13.13,15.82,61.9776,1.772,1.53,97.99,138.0,125.64
2019-11-22,3111.41,3112.87,3099.26,3110.29,3235270000,12.34,15.4,62.2144,1.774,1.543,98.27,137.74,124.87
2019-11-25,3117.44,3133.83,3117.44,3133.64,3514310000,11.87,14.99,62.3795,1.764,1.545,98.32,137.08,125.53
2019-11-26,3134.85,3142.69,3131.0,3140.52,4600450000,11.54,14.85,62.4512,1.74,1.565,98.25,137.74,128.65
2019-11-27,3145.49,3154.26,3143.41,3153.63,3035470000,11.75,14.96,62.5302,1.767,1.565,98.41,137.01,130.28
2019-11-29,3147.18,3150.3,3139.34,3140.98,1743420000,12.62,15.51,62.3939,1.776,1.54,98.27,137.86,130.37
2019-12-02,3143.85,3144.31,3110.78,3113.87,3285750000,14.91,16.84,62.3513,1.836,1.538,97.86,137.79,129.83
2019-12-03,3087.41,3094.97,3070.33,3093.2,3671580000,15.96,17.63,62.2649,1.709,1.538,97.74,139.11,126.35
2019-12-04,3103.5,3119.38,3102.53,3112.76,3702980000,14.8,16.98,62.4522,1.781,1.498,97.65,138.92,123.31
2019-12-05,3119.21,3119.45,3103.76,3117.43,3360480000,14.52,16.78,62.5459,1.797,1.493,97.41,139.0,123.64
2019-12-06,3134.62,3150.6,3134.62,3145.91,3483310000,13.62,16.21,62.6323,1.842,1.48,97.7,137.62,131.48
2019-12-09,3141.86,3148.87,3135.46,3135.96,3400470000,15.86,17.3,62.6323,1.829,1.498,97.64,137.58,136.56
2019-12-10,3135.36,3142.12,3126.09,3132.52,3346310000,15.68,17.13,62.7836,1.833,1.515,97.41,137.97,135.0
2019-12-11,3135.75,3143.98,3133.21,3141.63,3257650000,14.99,16.91,62.9133,1.79,1.52,97.16,138.92,134.37
2019-12-12,3141.23,3176.28,3138.47,3168.57,4003200000,13.94,16.09,63.0574,1.897,1.53,97.4,138.43,132.68
2019-12-13,3166.65,3182.68,3156.51,3168.8,3757650000,12.63,15.28,63.1222,1.819,1.523,97.17,139.05,144.51
2019-12-16,3183.63,3197.71,3183.63,3191.45,4070200000,12.14,14.98,63.2447,1.892,1.525,97.07,139.04,143.85
2019-12-17,3195.4,3198.22,3191.03,3192.52,3842940000,12.29,15.15,63.4393,1.889,1.53,97.21,139.01,137.48
2019-12-18,3195.21,3198.48,3191.14,3191.14,4029950000,12.58,15.2,63.5546,1.924,1.518,97.41,139.02,144.56
2019-12-19,3192.32,3205.48,3192.32,3205.37,3784360000,12.5,15.14,63.5213,1.908,1.533,97.42,139.38,150.14
2019-12-20,3223.33,3225.65,3216.03,3221.22,6457480000,12.51,15.32,63.4273,1.917,1.528,97.71,139.52,147.17
2019-12-23,3226.05,3227.78,3222.3,3224.01,3064530000,12.61,15.5,63.4562,1.935,1.52,97.66,139.95,143.91
2019-12-24,3225.45,3226.43,3220.51,3223.38,1296530000,12.67,15.52,63.5068,1.91,1.538,97.65,141.27,143.91
2019-12-26,3227.2,3240.08,3227.2,3239.91,2164540000,12.65,15.52,63.6008,1.905,1.535,97.59,142.38,143.07
2019-12-27,3247.23,3247.93,3234.37,3240.02,2429150000,13.43,15.95,63.5719,1.874,1.518,96.92,142.33,143.07
2019-12-30,3240.09,3240.92,3216.57,3221.29,3021720000,14.82,16.68,63.5285,1.895,1.49,96.74,142.63,140.29
2019-12-31,3215.18,3231.72,3212.03,3230.78,2894760000,13.78,15.87,63.5864,1.919,1.505,96.39,142.9,139.52
2020-01-02,3244.67,3258.14,3235.53,3257.85,3459930000,12.47,15.19,63.8539,1.882,1.495,96.85,143.95,137.7
2020-01-03,3226.36,3246.15,3222.34,3234.85,3484700000,14.02,16.01,63.7888,1.788,1.473,96.84,145.86,133.46
2020-01-06,3217.55,3246.84,3214.64,3246.28,3702460000,13.85,15.92,63.7238,1.811,1.488,96.67,147.39,132.51
2020-01-07,3241.86,3244.91,3232.43,3237.18,3435910000,13.79,15.86,63.6659,1.827,1.5,96.98,147.97,129.78
2020-01-08,3238.59,3267.07,3236.67,3253.05,3726840000,13.45,15.4,63.7238,1.874,1.493,97.3,146.86,136.42
2020-01-09,3266.03,3275.58,3263.67,3274.7,3641230000,12.54,14.95,63.89,1.858,1.5,97.45,146.03,133.47
2020-01-10,3281.81,3282.99,3260.86,3265.35,3214580000,12.56,14.95,63.9117,1.825,1.498,97.36,146.91,128.15
2020-01-13,3271.13,3288.13,3268.43,3288.13,3459390000,12.32,14.64,63.9117,1.848,1.51,97.35,145.82,131.27
2020-01-14,3285.35,3294.25,3277.19,3283.15,3687620000,12.39,14.64,63.9045,1.818,1.53,97.37,145.69,130.82
2020-01-15,3282.27,3298.66,3280.69,3289.29,3721490000,12.42,14.63,63.919,1.788,1.508,97.23,146.54,130.82
2020-01-16,3302.97,3317.11,3302.82,3316.81,3540580000,12.32,14.45,63.9407,1.809,1.518,97.32,146.31,133.13
2020-01-17,3323.66,3329.88,3318.86,3329.62,3726220000,12.1,14.41,63.89,1.836,1.523,97.61,146.58,134.62
2020-01-21,3321.03,3329.79,3316.61,3320.79,4104840000,12.85,14.87,63.7527,1.769,1.503,97.53,146.74,132.7
2020-01-22,3330.02,3337.77,3320.04,3321.75,3623780000,12.91,14.98,63.8684,1.769,1.513,97.53,146.79,129.93
2020-01-23,3315.77,3326.88,3301.87,3325.54,3766710000,12.98,14.99,63.6731,1.74,1.515,97.69,147.12,131.76
2020-01-24,3333.1,3333.18,3281.53,3295.47,3708780000,14.56,16.07,63.4056,1.681,1.49,97.85,147.98,127.02
2020-01-27,3247.16,3258.85,3234.5,3243.63,3831050000,18.23,18.16,62.979,1.605,1.505,97.96,148.99,127.02
2020-01-28,3255.35,3285.78,3253.22,3276.24,3531570000,16.28,17.03,63.5213,1.641,1.53,98.02,147.66,127.21
2020-01-29,3289.46,3293.47,3271.89,3273.4,3600250000,16.39,17.03,63.4851,1.594,1.52,97.99,148.46,125.15
2020-01-30,3256.45,3285.91,3242.8,3283.66,3790350000,15.49,16.59,63.5502,1.558,1.528,97.87,148.47,125.15
2020-01-31,3282.33,3282.33,3214.68,3225.52,4529700000,18.84,18.63,63.2899,1.52,1.51,97.39,149.33,135.73
2020-02-03,3235.66,3268.44,3235.66,3248.92,3760460000,17.97,18.04,63.2797,1.52,1.518,97.8,148.36,127.7
2020-02-04,3280.61,3306.92,3280.61,3297.59,3996900000,16.05,16.7,63.6573,1.603,1.538,97.96,146.43,127.7
2020-02-05,3324.91,3337.58,3313.75,3334.69,4121480000,15.15,16.11,63.9187,1.649,1.52,98.27,146.61,129.78
2020-02-06,3344.92,3347.96,3334.39,3345.78,3887250000,14.96,15.89,63.9695,1.644,1.53,98.5,147.4,129.78
2020-02-07,3335.54,3341.42,3322.12,3327.71,3733920000,15.47,16.29,63.8751,1.578,1.518,98.68,147.79,134.48
2020-02-10,3318.28,3352.26,3317.77,3352.09,3462730000,15.04,16.13,63.9623,1.547,1.52,98.83,148.17,133.29
2020-02-11,3365.87,3375.63,3352.72,3357.75,3762940000,15.18,16.14,64.0059,1.59,1.538,98.72,147.66,133.29
2020-02-12,3370.5,3381.47,3369.72,3379.45,3930910000,13.74,15.36,64.1729,1.63,1.535,99.05,147.54,133.2
2020-02-13,3365.9,3385.09,3360.52,3373.94,3500890000,14.15,15.68,64.1946,1.617,1.545,99.07,148.38,133.04
2020-02-14,3378.08,3380.69,3366.15,3380.16,3419700000,13.68,15.5,64.1874,1.588,1.535,99.12,149.0,133.04
2020-02-18,3369.04,3375.01,3355.61,3370.29,3750400000,14.83,16.1,64.0567,1.556,1.535,99.46,150.91,137.66
2020-02-19,3380.39,3393.52,3378.83,3386.15,3614200000,14.38,15.82,64.0857,1.57,1.543,99.6,151.79,141.81
2020-02-20,3380.45,3389.15,3341.02,3373.23,4019180000,15.56,16.6,64.1946,1.525,1.538,99.87,152.41,137.12
2020-02-21,3360.5,3360.76,3328.45,3337.75,3908780000,17.08,17.61,64.1366,1.471,1.518,99.26,154.7,137.12
2020-02-24,3257.61,3259.81,3214.65,3225.89,4851160000,25.03,21.92,63.4468,1.377,1.503,99.29,156.09,135.14
2020-02-25,3238.94,3246.99,3118.77,3128.21,5596760000,27.85,23.86,63.0038,1.33,1.49,98.97,153.3,130.79
2020-02-26,3139.9,3182.51,3108.99,3116.39,5484650000,27.56,23.7,63.0692,1.31,1.478,99.0,153.97,130.65
2020-02-27,3062.54,3097.07,2977.39,2978.76,7064710000,39.16,29.92,62.2196,1.299,1.395,98.44,154.0,130.65
2020-02-28,2916.9,2959.72,2855.84,2954.22,8569570000,40.11,29.85,62.4738,1.127,1.23,98.13,148.38,130.82
2020-03-02,2974.28,3090.96,2945.19,3090.23,6381330000,33.42,27.7,62.9478,1.088,1.135,97.36,149.2,126.84
2020-03-03,3096.46,3136.72,2976.63,3003.37,6376510000,36.82,30.17,62.678,1.01,0.918,97.15,153.89,123.06
2020-03-04,3045.75,3130.97,3034.38,3130.12,5073020000,31.99,27.51,63.5386,0.992,0.675,97.34,154.16,127.38
2020-03-05,3075.7,3083.04,2999.83,3023.94,5579290000,39.62,32.57,62.7363,0.926,0.595,96.82,157.49,123.61
2020-03-06,2954.2,2985.93,2901.54,2972.37,6555240000,41.94,35.46,62.0289,0.706,0.415,95.95,157.55,126.08
2020-03-09,2863.89,2863.89,2734.43,2746.56,8441290000,54.46,43.05,59.3596,0.499,0.33,94.9,157.81,121.57
2020-03-10,2813.48,2882.59,2734.0,2882.23,7642040000,47.3,39.44,60.2712,0.748,0.39,96.41,154.48,121.38
2020-03-11,2825.6,2825.6,2707.22,2741.38,7431200000,53.9,44.37,58.9585,0.82,0.368,96.51,153.93,121.72
2020-03-12,2630.86,2660.95,2478.86,2480.64,8850810000,75.47,57.24,56.6027,0.849,0.273,97.47,147.79,115.79
2020-03-13,2569.99,2711.33,2492.37,2711.02,8299070000,57.83,48.31,58.3823,0.951,0.243,98.75,143.28,115.79
2020-03-16,2508.59,2562.98,2380.94,2386.13,7805450000,82.69,67.7,55.1733,0.728,0.185,98.09,141.64,114.66
2020-03-17,2425.66,2553.93,2367.04,2529.19,8370250000,75.91,65.27,55.6911,0.997,0.165,99.58,143.56,116.67
2020-03-18,2436.5,2453.57,2280.52,2398.1,8799300000,76.45,72.98,53.2332,1.266,0.003,101.16,140.7,113.54
2020-03-19,2393.48,2466.97,2319.78,2409.39,7956100000,72.0,69.47,52.0372,1.119,-0.028,102.76,138.04,115.44
2020-03-20,2431.94,2453.01,2295.56,2304.92,9053950000,66.04,65.59,50.8703,0.938,-0.033,102.82,140.11,118.12
2020-03-23,2290.71,2300.73,2191.86,2237.4,7411380000,61.59,56.64,50.0534,0.764,-0.04,102.49,146.3,117.05
2020-03-24,2344.44,2449.71,2344.44,2447.33,7563150000,61.67,52.11,52.1174,0.816,-0.033,101.74,153.4,117.75
2020-03-25,2457.77,2571.42,2407.53,2475.56,8300010000,63.95,53.85,53.5833,0.858,-0.07,101.05,151.3,116.6
2020-03-26,2501.29,2637.01,2500.72,2630.07,7766990000,61.0,49.79,56.0339,0.811,-0.105,99.42,153.24,118.97
2020-03-27,2555.87,2615.91,2520.02,2541.47,6201670000,65.54,55.75,56.1797,0.749,-0.058,98.37,152.25,117.41
2020-03-30,2558.98,2631.8,2545.28,2626.65,5751120000,57.08,51.26,56.6611,0.67,0.013,99.18,152.92,122.18
2020-03-31,2614.69,2641.39,2571.15,2584.59,6576210000,53.54,48.32,56.2089,0.698,0.03,99.05,148.05,125.49
2020-04-01,2498.08,2522.75,2447.49,2470.5,5964000000,57.06,51.17,54.666,0.635,0.063,99.67,149.45,115.48
2020-04-02,2458.54,2533.22,2455.79,2526.9,6464190000,50.91,47.3,55.0911,0.627,0.065,100.18,151.9,118.43
2020-04-03,2514.92,2538.18,2459.96,2488.65,6096970000,46.8,44.84,53.911,0.587,0.058,100.58,152.65,120.57
2020-04-06,2578.28,2676.85,2574.57,2663.68,6403840000,45.24,43.09,55.223,0.676,0.06,100.69,156.88,121.01
2020-04-07,2738.65,2756.89,2657.67,2659.41,7050410000,46.7,43.42,55.223,0.736,0.128,99.98,156.04,118.48
2020-04-08,2685.0,2760.75,2663.3,2749.98,5875710000,43.35,41.59,56.6597,0.764,0.185,100.12,154.65,119.3
2020-04-09,2776.99,2818.57,2762.36,2789.82,7899550000,41.67,40.61,60.3686,0.729,0.21,99.52,158.69,120.85
2020-04-13,2782.46,2782.46,2721.17,2761.63,5319530000,41.17,39.97,59.5036,0.749,0.2,99.35,161.41,119.6
2020-04-14,2805.1,2851.85,2805.1,2846.06,5615730000,37.76,36.46,59.7529,0.752,0.165,98.89,162.68,122.33
2020-04-15,2795.64,2801.88,2761.54,2783.36,5208000000,40.84,39.28,59.1958,0.638,0.115,99.46,161.85,122.33
2020-04-16,2799.34,2806.51,2764.32,2799.55,5228810000,40.11,39.21,59.1372,0.609,0.11,100.03,161.71,122.33
2020-04-17,2842.43,2879.22,2830.88,2874.56,5804810000,38.15,37.28,59.4377,0.654,0.103,99.78,158.57,126.43
